f_max,n_eff
193302961738836.47,1.5075184751222868
193302961738836.47,1.4911262439509114
193424806535173.53,1.4908853421412835
193424806535173.53,1.4931973579997546
193292808005808.38,1.4913806208838882
193302961738836.47,1.490539117938254
193424806535173.53,1.4950019120540854
193302961738836.47,1.4900198434919008
193424806535173.53,1.4900851096640693
193374037870033.1,1.4902348380319224
193424806535173.53,1.4961896708579
193333422937920.75,1.4940556291458917
193394345336089.25,1.4903782411283906
193353730403976.9,1.4937856927383066
193424806535173.53,1.4921062322924847
193302961738836.47,1.4981477759889739
193353730403976.9,1.4910606320018036
193424806535173.53,1.4911235565289942
193302961738836.47,1.4945193748032808
193333422937920.75,1.4922148653183602
193272500539752.22,1.4920118059464105
193424806535173.53,1.4911919175424355
193414652802145.44,1.4910853183600283
193333422937920.75,1.4986568757745666
193363884137005.0,1.495154775279185
193424806535173.53,1.49791990025626
193424806535173.53,1.49307874777611
193272500539752.22,1.4902470556061125
190459916490972.12,1.5960697416850202
190388840359775.5,1.5932797622255062
190338071694635.06,1.5916054961397539
190388840359775.5,1.5900414781192782
190480223957028.28,1.5978326258778983
190388840359775.5,1.5927329048790384
190388840359775.5,1.6010503201336561
190459916490972.12,1.59064280041591
190348225427663.16,1.5964208047174187
190388840359775.5,1.5931557824618938
190388840359775.5,1.6001231085802687
190388840359775.5,1.5991108502750095
190368532893719.34,1.594566446908475
190388840359775.5,1.593497540253716
190348225427663.16,1.5916902761367353
190378686626747.4,1.5962715180824538
190388840359775.5,1.5982240303188173
190388840359775.5,1.5943329731223657
190480223957028.28,1.59298964175261
190388840359775.5,1.6001438653732718
190388840359775.5,1.6043123904026766
190459916490972.12,1.5932655921074417
190338071694635.06,1.5943992078518645
190409147825831.7,1.6042657029906935
190348225427663.16,1.6048709587057064
190297456762522.72,1.5906868369290679
190480223957028.28,1.5915842399450815
190409147825831.7,1.5906854769430367
190459916490972.12,1.5947744403702673
190480223957028.28,1.6011681561971862
190348225427663.16,1.596500146251984
190388840359775.5,1.5977913914333064
190388840359775.5,1.5956786865022459
190480223957028.28,1.5922749413281463
190348225427663.16,1.5970082911862316
190388840359775.5,1.602216066508256
190388840359775.5,1.592004173146312
190348225427663.16,1.5989518782260355
190388840359775.5,1.598586208306999
190378686626747.4,1.5907696647243346
190358379160691.25,1.6053169258930464
190368532893719.34,1.5924816815290084
190388840359775.5,1.595100750065714
190368532893719.34,1.5918904425611193
190459916490972.12,1.6068442170597768
190378686626747.4,1.6052728167750967
190388840359775.5,1.5921778570142504
190348225427663.16,1.5975710886343877
190348225427663.16,1.6037428949073282
190378686626747.4,1.603713730173737
190388840359775.5,1.590137071565973
190388840359775.5,1.5941011702340189
190388840359775.5,1.59097833877644
190348225427663.16,1.6068593226511563
190378686626747.4,1.60008693231726
190459916490972.12,1.5934113962211467
190388840359775.5,1.5943452028004053
190388840359775.5,1.5944887051693286
190388840359775.5,1.5984547112183531
190388840359775.5,1.5914128850429297
190459916490972.12,1.590882255633418
190388840359775.5,1.5906440983096515
190388840359775.5,1.5951676205988479
190378686626747.4,1.5996485479090907
190348225427663.16,1.591158901078506
190338071694635.06,1.5957002764204782
190388840359775.5,1.590418466359765
190459916490972.12,1.6059043413114324
190388840359775.5,1.591899154993605
190459916490972.12,1.5924189188348579
190388840359775.5,1.592344584551561
190388840359775.5,1.5919377514087023
190338071694635.06,1.5915315373554257
190388840359775.5,1.5964345703641978
190348225427663.16,1.5920153856496582
190388840359775.5,1.5966046638679412
190388840359775.5,1.5994189484025025
190409147825831.7,1.6010868867572332
190388840359775.5,1.5965839070749381
190378686626747.4,1.5969080562824907
190368532893719.34,1.5934883250630627
190368532893719.34,1.59510640551798
190388840359775.5,1.5923709512886186
190368532893719.34,1.5978139411141452
190348225427663.16,1.597709122704424
190378686626747.4,1.5951361170519278
190388840359775.5,1.590417456569835
190388840359775.5,1.5918280209029894
190378686626747.4,1.5920712411601583
190459916490972.12,1.591252485925218
190378686626747.4,1.5926756887687603
190388840359775.5,1.5998851347534615
190338071694635.06,1.598563906679837
190378686626747.4,1.5909174385317466
190348225427663.16,1.5981256938165986
190388840359775.5,1.59839816298228
190358379160691.25,1.6033916216516508
190388840359775.5,1.5929809766051444
190388840359775.5,1.592819185818602
190388840359775.5,1.5943894091595576
190378686626747.4,1.5956325113753835
190388840359775.5,1.5940046791962752
190388840359775.5,1.5901353885827567
190388840359775.5,1.591720422176017
190348225427663.16,1.59387996782336
190480223957028.28,1.6019363498120578
190388840359775.5,1.6043463866636491
190378686626747.4,1.6063545838800775
190480223957028.28,1.5916176591709548
190459916490972.12,1.5932098500732021
190459916490972.12,1.5980647905885468
190358379160691.25,1.60692319767199
190459916490972.12,1.5926287646015824
190388840359775.5,1.5917893122890108
190348225427663.16,1.598082375807628
190338071694635.06,1.5939635356200559
190388840359775.5,1.6001955890574575
190459916490972.12,1.6005308989363507
190388840359775.5,1.5998680805235348
190439609024915.94,1.6097224239656096
190388840359775.5,1.5933136462875974
190480223957028.28,1.5934335118734364
190388840359775.5,1.6010044307912874
190388840359775.5,1.592536332439356
190338071694635.06,1.590779043199249
190338071694635.06,1.5945325356755093
190459916490972.12,1.5918634051616418
190388840359775.5,1.5903618059248108
190449762757944.03,1.5945865724100607
190459916490972.12,1.5978153533971007
190348225427663.16,1.5984079342118356
190388840359775.5,1.590193619802046
190429455291887.84,1.5915181288571947
190429455291887.84,1.6019202242605026
190388840359775.5,1.5927251631562427
190388840359775.5,1.5925920952832613
190348225427663.16,1.6002706085975775
190388840359775.5,1.5964879770316
190459916490972.12,1.5916509797836746
190388840359775.5,1.5915479724957706
190388840359775.5,1.601607611976066
190348225427663.16,1.5921419729919353
190388840359775.5,1.5945115937410725
190388840359775.5,1.5995664899311455
190378686626747.4,1.591235988143928
190388840359775.5,1.5902554413855308
190388840359775.5,1.5979961543913088
190459916490972.12,1.6049685032154675
190348225427663.16,1.5983737062513794
190378686626747.4,1.6031041211413377
190378686626747.4,1.5963212248377185
190388840359775.5,1.591812649656279
190378686626747.4,1.5932325615145355
190348225427663.16,1.591230499238411
190388840359775.5,1.596835456966358
190398994092803.6,1.593689228768765
190480223957028.28,1.604169942837955
190398994092803.6,1.5930036179710703
190459916490972.12,1.5940289327211925
190388840359775.5,1.5956596126924592
190388840359775.5,1.5907713318408156
190388840359775.5,1.5929040081727115
190388840359775.5,1.5902250354887533
190348225427663.16,1.592967371841624
190459916490972.12,1.5985288962981707
190368532893719.34,1.5913523915360617
190348225427663.16,1.6003372689533513
190388840359775.5,1.5900624593100434
190378686626747.4,1.5904839911376443
190449762757944.03,1.5904373269159322
190388840359775.5,1.6011509625300002
190388840359775.5,1.5907273498794257
190388840359775.5,1.5924189724097284
190388840359775.5,1.6031446244482168
190409147825831.7,1.5910485137996266
190388840359775.5,1.598928751490989
190388840359775.5,1.5922612207829057
190348225427663.16,1.6032518078418982
190388840359775.5,1.60202420642158
190317764228578.9,1.595051409106581
190297456762522.72,1.5902725119895962
190388840359775.5,1.5997258123423035
190297456762522.72,1.5901231035652026
190388840359775.5,1.5997147046530749
190338071694635.06,1.59881215680265
190388840359775.5,1.5928740510714585
190378686626747.4,1.5930136498226137
190398994092803.6,1.5906998490102024
190388840359775.5,1.5953168451107071
190378686626747.4,1.5925239877910677
190338071694635.06,1.6074123625717724
190388840359775.5,1.593723845396889
190388840359775.5,1.5901462718742232
190348225427663.16,1.5917301152382497
190459916490972.12,1.5979925614737573
190409147825831.7,1.5997811432548072
190388840359775.5,1.5958708831855652
190409147825831.7,1.5992702440443898
190388840359775.5,1.590944791310992
190388840359775.5,1.5916552346260995
190388840359775.5,1.5956774523145536
190480223957028.28,1.5911758076610871
190388840359775.5,1.5909423229356079
190338071694635.06,1.5901452871217057
190348225427663.16,1.5919161806757458
190388840359775.5,1.595212612350168
190388840359775.5,1.5916801427777032
190459916490972.12,1.5955774845657502
190348225427663.16,1.5969660954054725
190388840359775.5,1.5900379999539642
190378686626747.4,1.5922812886677327
190378686626747.4,1.5983935364923072
190388840359775.5,1.590281022730421
190378686626747.4,1.5902236758504795
190459916490972.12,1.590540625379306
190388840359775.5,1.6036212452951177
190388840359775.5,1.6020056936061988
190459916490972.12,1.5908785544520698
190459916490972.12,1.5928949131875993
190388840359775.5,1.6006283401418495
190388840359775.5,1.5926143106617185
190459916490972.12,1.590465143711211
190459916490972.12,1.5903250596050436
190388840359775.5,1.5956994432952487
190388840359775.5,1.5913045009237896
190338071694635.06,1.5912744211567977
190480223957028.28,1.5924323929829316
190388840359775.5,1.601151747922168
190368532893719.34,1.5934650974171425
190338071694635.06,1.5924091666322788
190388840359775.5,1.605135593593287
190409147825831.7,1.5914752728238752
190348225427663.16,1.6003848514295262
190348225427663.16,1.6094908355847182
190449762757944.03,1.591323863189973
190388840359775.5,1.59652376847467
190338071694635.06,1.6017366150758268
190459916490972.12,1.5940861327965692
190338071694635.06,1.5924001883276562
190368532893719.34,1.5912832696525507
190338071694635.06,1.594907941037539
190338071694635.06,1.6009304755495304
190388840359775.5,1.5940191528519367
190368532893719.34,1.5908769541652237
190348225427663.16,1.6009376610465986
190388840359775.5,1.5919055503298274
190338071694635.06,1.592512978279477
190338071694635.06,1.6078149273052855
190338071694635.06,1.6002009882989492
190388840359775.5,1.5952694971828842
190338071694635.06,1.5918857314727848
190388840359775.5,1.5923307840891858
190459916490972.12,1.5990119565425764
190388840359775.5,1.5933854535714997
190388840359775.5,1.602568931989307
190388840359775.5,1.5979212055387357
190398994092803.6,1.6006399153584523
190388840359775.5,1.590313336008177
190480223957028.28,1.5909154068474036
190388840359775.5,1.590659581755243
190388840359775.5,1.5983395951663473
190378686626747.4,1.5910299800114993
190459916490972.12,1.5971858160969268
190388840359775.5,1.5911771551937444
190388840359775.5,1.5907934350203918
190388840359775.5,1.5946350125102795
190348225427663.16,1.5923132250170373
190388840359775.5,1.592885046561806
190388840359775.5,1.5920959518310493
190480223957028.28,1.5935995986973233
190378686626747.4,1.5944971103448575
190348225427663.16,1.5986365320985543
190348225427663.16,1.5906837496536819
190388840359775.5,1.59717923433804
190388840359775.5,1.5900547175872477
190388840359775.5,1.5924687887129354
190348225427663.16,1.5916697393604615
190348225427663.16,1.591135446508882
190398994092803.6,1.5954248528958042
190409147825831.7,1.6094805995425254
190388840359775.5,1.5951093893795585
190429455291887.84,1.5920342458078436
190388840359775.5,1.5991754768305215
190378686626747.4,1.5920826860564044
190368532893719.34,1.6045615161485107
190338071694635.06,1.591888200506556
190388840359775.5,1.5969123131999097
190449762757944.03,1.5943296069996573
190439609024915.94,1.5977851778010201
190388840359775.5,1.591512629848225
190338071694635.06,1.5973109842697617
190358379160691.25,1.6039053503231615
190378686626747.4,1.591550722790694
190388840359775.5,1.5942793420572012
190388840359775.5,1.5956579297092428
190348225427663.16,1.5996943444108813
190338071694635.06,1.5970481444019369
190480223957028.28,1.5997575957172077
190368532893719.34,1.5953448535739232
190388840359775.5,1.6019840392221472
190388840359775.5,1.594819355271922
190388840359775.5,1.5906969439826482
190459916490972.12,1.5934204809390007
190480223957028.28,1.5947739816951239
190388840359775.5,1.5918409237743154
190388840359775.5,1.591571646459682
190388840359775.5,1.5955327157579382
190348225427663.16,1.5929438050491787
186083657555866.62,1.5600039795896146
186083657555866.62,1.5623564670703096
186185194886147.47,1.5663999287783346
186124272487978.97,1.5662062373922505
186103965021922.78,1.572648033825789
186083657555866.62,1.5717564298554907
186083657555866.62,1.5626053419474943
186205502352203.66,1.5654655246468447
186083657555866.62,1.5650892693425698
186103965021922.78,1.567961822629491
186083657555866.62,1.5704034596975112
186103965021922.78,1.5659076811160573
186073503822838.53,1.5600589138581313
186205502352203.66,1.575966839217734
186103965021922.78,1.5635821945792803
186073503822838.53,1.5639458443964964
186103965021922.78,1.564106749044881
186083657555866.62,1.5686355067530822
186083657555866.62,1.561691691049195
186083657555866.62,1.5665794191491818
186205502352203.66,1.5643223441478342
186073503822838.53,1.578422473693824
186103965021922.78,1.5625173604923266
186205502352203.66,1.5723288522649375
186103965021922.78,1.5782242658812269
186154733687063.22,1.561516783393051
186083657555866.62,1.5712833609584065
186083657555866.62,1.564058872249576
186063350089810.44,1.5618311404301772
186215656085231.75,1.5631569061908273
186103965021922.78,1.5624867136559337
186175041153119.4,1.571116656384426
186205502352203.66,1.5620038616706642
186103965021922.78,1.5708154218787909
186103965021922.78,1.5667999976183726
186103965021922.78,1.5749258857666748
186103965021922.78,1.5654198569412645
186205502352203.66,1.5602975228104252
186175041153119.4,1.56047352812027
186083657555866.62,1.5716039825137464
186083657555866.62,1.5638269869857786
186175041153119.4,1.5711085099624043
186083657555866.62,1.5710240397648825
186083657555866.62,1.5604691276534304
186083657555866.62,1.5645495047334725
186124272487978.97,1.5724926293925943
186063350089810.44,1.561591537774442
186083657555866.62,1.565313578157154
186083657555866.62,1.5636016450190287
186175041153119.4,1.5603949323585091
186083657555866.62,1.5671329591204848
186083657555866.62,1.564583943138987
186215656085231.75,1.5676560770441617
186215656085231.75,1.562503728586001
186083657555866.62,1.568024339849885
186175041153119.4,1.560023294880635
186093811288894.7,1.5658022277200603
186103965021922.78,1.5635166539666199
186103965021922.78,1.5762653935595765
186103965021922.78,1.5784586510494452
186103965021922.78,1.5657125514461403
186083657555866.62,1.5720038124017697
186083657555866.62,1.565388998265231
186103965021922.78,1.5622787283842337
186063350089810.44,1.5632817295797765
186083657555866.62,1.5607173137625048
186215656085231.75,1.5630295744132796
186103965021922.78,1.5636728724847122
186103965021922.78,1.5639126524143927
186083657555866.62,1.5677573274124625
186083657555866.62,1.561383352525155
186103965021922.78,1.566716206642467
186083657555866.62,1.5681033185931983
186103965021922.78,1.5643301151258566
186083657555866.62,1.561466119493075
186073503822838.53,1.5637240489626218
186124272487978.97,1.5676156085129322
186103965021922.78,1.560606352330885
186103965021922.78,1.5604761893628345
186205502352203.66,1.5646835960686956
186124272487978.97,1.5709835234588936
186205502352203.66,1.570957953422672
186103965021922.78,1.5660052459510159
186205502352203.66,1.5664517687762969
186205502352203.66,1.5622916930677557
186103965021922.78,1.5662249390029108
186103965021922.78,1.5609265945538668
186103965021922.78,1.5644613111333363
186063350089810.44,1.5654226545074954
186205502352203.66,1.568940609812527
186073503822838.53,1.56075839604167
186093811288894.7,1.574067568015195
186093811288894.7,1.5789473386045494
186083657555866.62,1.5610975137593848
186103965021922.78,1.5623259038514903
186103965021922.78,1.5605551594880716
186083657555866.62,1.5632060625343522
186215656085231.75,1.5699048021209807
186083657555866.62,1.5663211311078231
186083657555866.62,1.5606911405743138
186093811288894.7,1.5768607146772533
186175041153119.4,1.5731840117645852
186083657555866.62,1.5617687182828623
186103965021922.78,1.5605964810652304
186083657555866.62,1.5675842170274097
186083657555866.62,1.5616004292745815
186175041153119.4,1.5760933170714626
186103965021922.78,1.5776596524422137
186083657555866.62,1.5634824881359486
186093811288894.7,1.5743971255735218
186083657555866.62,1.5668304751253825
186073503822838.53,1.5609330082854191
186083657555866.62,1.5611678829013194
186185194886147.47,1.5608073134897054
186205502352203.66,1.563756891395238
186134426221007.03,1.5615757113166324
186103965021922.78,1.5761105524273893
186205502352203.66,1.5694996382692934
186205502352203.66,1.5723187569429191
186215656085231.75,1.574683988171607
186175041153119.4,1.560752571759106
186103965021922.78,1.5768956623934087
186083657555866.62,1.5600774481880455
186124272487978.97,1.576587495208132
186103965021922.78,1.5638132510648939
186083657555866.62,1.56936720807558
186215656085231.75,1.5643080542878471
186063350089810.44,1.563763231035528
186103965021922.78,1.5750516870126918
186103965021922.78,1.574907979749906
186083657555866.62,1.567694075541001
186103965021922.78,1.5717514703835993
186205502352203.66,1.567928897938892
186083657555866.62,1.562768350400263
186103965021922.78,1.5647075188639081
186114118754950.88,1.5698382593138112
186083657555866.62,1.5603073819421973
186205502352203.66,1.5626566160148057
186103965021922.78,1.5632159247106299
186083657555866.62,1.565462811247717
186073503822838.53,1.5659704739367706
186093811288894.7,1.5636335300713418
186103965021922.78,1.5620280441494696
186205502352203.66,1.5621952139107393
186073503822838.53,1.5643959789183504
186083657555866.62,1.5701603245545788
186205502352203.66,1.5660126222684985
186063350089810.44,1.567180812183551
186073503822838.53,1.5607057024059825
186083657555866.62,1.5740419920348026
186083657555866.62,1.5689880412308654
186073503822838.53,1.5673037721609
186103965021922.78,1.5669430161882059
186103965021922.78,1.5600681387883901
186103965021922.78,1.5642890231130153
186103965021922.78,1.5663647436722985
186205502352203.66,1.5690673749355983
186103965021922.78,1.5606316044058155
186083657555866.62,1.5600850246372586
186103965021922.78,1.5610836165470707
186073503822838.53,1.564302530945693
186103965021922.78,1.5624853362700284
186205502352203.66,1.5610339077199233
186175041153119.4,1.5632235766135354
186175041153119.4,1.5624773184609904
186103965021922.78,1.5648601791350787
186083657555866.62,1.5688366270412868
186103965021922.78,1.5637138497153948
186205502352203.66,1.57403565000345
186205502352203.66,1.5702164061325965
186083657555866.62,1.565572325377253
186103965021922.78,1.5610694983415414
186103965021922.78,1.5684126869491584
186103965021922.78,1.5686802441612624
186103965021922.78,1.5600719265996297
186205502352203.66,1.5617883036016587
186215656085231.75,1.5644071665903707
186093811288894.7,1.5637760972909314
186103965021922.78,1.574861492975602
186215656085231.75,1.5601415520425204
186083657555866.62,1.5740904353918928
186205502352203.66,1.5721610175363823
186124272487978.97,1.568904701055888
186073503822838.53,1.5680511263402597
186215656085231.75,1.5696058592270261
186073503822838.53,1.5616014942126712
186103965021922.78,1.5602471989560789
186175041153119.4,1.566628436803691
186225809818259.8,1.5641050728748949
186083657555866.62,1.5654190744727134
186073503822838.53,1.5706861525274856
186073503822838.53,1.569228410074412
186083657555866.62,1.5629317032370866
186103965021922.78,1.5674309551451575
186103965021922.78,1.5708643190784288
186205502352203.66,1.5629761100127728
186083657555866.62,1.5712453639176556
186083657555866.62,1.5710606592694127
186063350089810.44,1.575779872516356
186103965021922.78,1.5624466546825213
186103965021922.78,1.5697276313600823
186083657555866.62,1.5614959661111876
186083657555866.62,1.563965888554687
186205502352203.66,1.568530143196826
186164887420091.3,1.5609449839176432
186043042623754.25,1.5602592319431239
186073503822838.53,1.5798832009715769
186083657555866.62,1.5628211559553853
186205502352203.66,1.5602426868567347
186083657555866.62,1.5604008248158265
186215656085231.75,1.561314151529091
186124272487978.97,1.5624048375340078
186103965021922.78,1.5741359549499867
186103965021922.78,1.564108355995104
186215656085231.75,1.5755064826265779
186083657555866.62,1.567404104166569
186103965021922.78,1.5628525243959488
186083657555866.62,1.5627999189386512
186083657555866.62,1.5674346395527918
186083657555866.62,1.5698720751004225
186083657555866.62,1.5629746364492947
186093811288894.7,1.5739457774999093
186205502352203.66,1.5607877195261575
186093811288894.7,1.569424605939539
186103965021922.78,1.566031645847534
186103965021922.78,1.561060545333157
186083657555866.62,1.562352449256333
186083657555866.62,1.5614538364617747
186083657555866.62,1.5769682233513689
186124272487978.97,1.5603621675661012
186154733687063.22,1.5660636712734604
186083657555866.62,1.564439072246456
186083657555866.62,1.5615620878497753
186103965021922.78,1.5655091574607913
186164887420091.3,1.5605245597166129
186083657555866.62,1.5626747927319486
186103965021922.78,1.5637370357114675
186083657555866.62,1.5688672772221948
186103965021922.78,1.5696206543881042
186083657555866.62,1.5643455145781417
186083657555866.62,1.563832841514716
186073503822838.53,1.5678100443469178
186103965021922.78,1.5636679368518849
186083657555866.62,1.5638892057050746
186215656085231.75,1.5627409557175045
186103965021922.78,1.5667501821614642
186073503822838.53,1.5741347730417654
186083657555866.62,1.5610910852570221
186215656085231.75,1.560086030798977
186175041153119.4,1.5630455027124361
186083657555866.62,1.5629117289618883
186103965021922.78,1.5711665405024828
186205502352203.66,1.5654608211445407
186083657555866.62,1.5742956882887593
186073503822838.53,1.5621136212470987
186073503822838.53,1.565462135333667
186205502352203.66,1.5614254456068397
186083657555866.62,1.5638253798601878
186103965021922.78,1.5647723707836159
186103965021922.78,1.5687617394939923
186093811288894.7,1.5673385559543507
186083657555866.62,1.5690708081987854
186093811288894.7,1.561190602883493
186215656085231.75,1.5606417020876628
186073503822838.53,1.5736094438981787
186083657555866.62,1.5671448977677298
186083657555866.62,1.562830454324874
186175041153119.4,1.5608416087096557
186093811288894.7,1.5646747758434016
186103965021922.78,1.5617250192503043
186185194886147.47,1.5627155374609942
186205502352203.66,1.5618526612795256
186083657555866.62,1.5609998234824087
186083657555866.62,1.5648110070260126
186205502352203.66,1.5719053076184402
186083657555866.62,1.5635735203211918
186205502352203.66,1.5652750901633166
186215656085231.75,1.5680547058072054
186144579954035.12,1.5750783473023369
186083657555866.62,1.560162051870926
186083657555866.62,1.5623198475657791
186083657555866.62,1.5616628775832477
186093811288894.7,1.5630711815940712
186083657555866.62,1.5612676394826264
186093811288894.7,1.568333541992518
186093811288894.7,1.5626191447899294
186114118754950.88,1.5604402941191393
186093811288894.7,1.56023613715814
186083657555866.62,1.562369553664405
186124272487978.97,1.569849140384234
186063350089810.44,1.5624845082853707
186083657555866.62,1.5673502654592812
186103965021922.78,1.5606655799248128
186175041153119.4,1.562632674171099
186063350089810.44,1.5637130602829854
186103965021922.78,1.5658567178375613
186103965021922.78,1.5611841657181573
186083657555866.62,1.5636985317332095
186073503822838.53,1.5677674531947607
186083657555866.62,1.569661656442729
186215656085231.75,1.5755328666885922
186093811288894.7,1.5776688251651048
186205502352203.66,1.560710627976199
186083657555866.62,1.5711050848125265
186103965021922.78,1.561359208510289
186083657555866.62,1.5770954158624024
186083657555866.62,1.5668231282655394
186124272487978.97,1.5631956003207748
186103965021922.78,1.561273007109049
186083657555866.62,1.5674077775964905
186103965021922.78,1.5616616594986605
186215656085231.75,1.5724343453882834
186073503822838.53,1.5688233923255979
186073503822838.53,1.5685677306117063
186103965021922.78,1.5792832460780832
186083657555866.62,1.5671103445675303
186103965021922.78,1.5683951252788657
186083657555866.62,1.5747746117147807
186103965021922.78,1.5708971467758386
186083657555866.62,1.5607983588101488
186205502352203.66,1.5624223586561523
186103965021922.78,1.5655053696495518
186093811288894.7,1.565287286860898
186103965021922.78,1.5707248587555176
186073503822838.53,1.5689223507438173
186083657555866.62,1.5646135601677296
186083657555866.62,1.5660747817137095
186205502352203.66,1.5656197077467613
186083657555866.62,1.5619527341629946
186103965021922.78,1.5694704045422678
186083657555866.62,1.5623903315023988
186073503822838.53,1.561003381267285
186083657555866.62,1.5605222775926078
186103965021922.78,1.5659820599549434
186103965021922.78,1.5631273128840557
186205502352203.66,1.5750650286906172
186083657555866.62,1.5762358332607607
186103965021922.78,1.5654157247835487
186103965021922.78,1.5658021963121433
186083657555866.62,1.5640809128291053
186083657555866.62,1.5644433196498029
186093811288894.7,1.5653376789779672
186154733687063.22,1.5770759665798209
186083657555866.62,1.5697775990746279
186073503822838.53,1.5616959753938713
186073503822838.53,1.5722081835121167
186103965021922.78,1.56193059409667
186083657555866.62,1.5646636106504106
186073503822838.53,1.5691066062672998
186175041153119.4,1.5625486857074362
186124272487978.97,1.5605246813695934
186103965021922.78,1.5603313342784608
186083657555866.62,1.5688313464857746
186103965021922.78,1.5629739639199327
186154733687063.22,1.5601772966620795
186124272487978.97,1.5636752226264203
186083657555866.62,1.564552833779339
186083657555866.62,1.5639758756922861
186175041153119.4,1.5648384039872927
186073503822838.53,1.5652993475876869
186103965021922.78,1.5657607599528256
186185194886147.47,1.5627577588668045
186083657555866.62,1.564491418622838
186215656085231.75,1.561015782201702
186073503822838.53,1.5627038129269892
186215656085231.75,1.5626910554263034
186175041153119.4,1.5605680725110598
186083657555866.62,1.5621444412870253
186103965021922.78,1.5611561588714162
186083657555866.62,1.5742917852694676
186083657555866.62,1.5702332191795845
186103965021922.78,1.5669214371423563
186134426221007.03,1.5640137444442843
186134426221007.03,1.5656650746398117
186083657555866.62,1.5602036075469137
186083657555866.62,1.562379081623264
186083657555866.62,1.5627155448451409
186083657555866.62,1.5656664570189927
186215656085231.75,1.5609089841072001
186083657555866.62,1.5711212708631184
186103965021922.78,1.5625311343513795
186103965021922.78,1.56496405698877
186073503822838.53,1.5643780699702734
186175041153119.4,1.5641458433770896
186093811288894.7,1.5621832931532287
186083657555866.62,1.562217106322661
186103965021922.78,1.562343809868259
186083657555866.62,1.5627200218378576
186205502352203.66,1.5708093915816066
186083657555866.62,1.5639502764775204
186083657555866.62,1.5709729561300358
186083657555866.62,1.5614437345294905
186103965021922.78,1.5625623550985663
186083657555866.62,1.5669995676964588
186205502352203.66,1.5625695438623972
186083657555866.62,1.5608618402709806
186083657555866.62,1.5718157787076605
186063350089810.44,1.561714266686268
186103965021922.78,1.5689008554704273
186103965021922.78,1.5666208226685252
186103965021922.78,1.5600384102092675
186083657555866.62,1.5655563689160312
186083657555866.62,1.563918593144447
186073503822838.53,1.5701392408054473
186083657555866.62,1.563315002690463
186073503822838.53,1.5620364750092293
186124272487978.97,1.5655709874612267
186205502352203.66,1.5611206357136265
186083657555866.62,1.5675441536823278
186103965021922.78,1.5621469584659602
186205502352203.66,1.5688038640870055
186073503822838.53,1.5709846349954324
186083657555866.62,1.561171556331241
193272500539752.22,1.6506051344080737
193384191603061.2,1.6589826733382618
193272500539752.22,1.6528281207921418
193384191603061.2,1.6508130868345003
193353730403976.9,1.6552251581074025
193292808005808.38,1.654626140362423
193272500539752.22,1.6525029566723224
193272500539752.22,1.6560057103383037
193353730403976.9,1.6511960100874452
193353730403976.9,1.656359440057523
193272500539752.22,1.6521963607279377
193333422937920.75,1.6513590632908224
193445114001229.7,1.6504639090062034
193445114001229.7,1.6611742595857695
193272500539752.22,1.6566394598498757
193353730403976.9,1.6528780440497113
193272500539752.22,1.6566874276364159
193272500539752.22,1.6538560019322914
193384191603061.2,1.653719537166265
193404499069117.34,1.650864736984293
193272500539752.22,1.6539726056530288
193353730403976.9,1.6508209358475836
193272500539752.22,1.6501820452678055
193272500539752.22,1.6525525823316694
193272500539752.22,1.6509972765892835
193272500539752.22,1.6509032199387172
193272500539752.22,1.650062457376016
193384191603061.2,1.6538166324019603
193384191603061.2,1.6516865021116842
193404499069117.34,1.6516069570906606
193272500539752.22,1.653827154945455
193384191603061.2,1.6505124119407992
193445114001229.7,1.6558619848867646
193404499069117.34,1.655207387303067
193404499069117.34,1.6549653926225534
193272500539752.22,1.6504087317429075
193384191603061.2,1.6606688607932019
193272500539752.22,1.6517419930540502
193272500539752.22,1.6504583574022544
193384191603061.2,1.652331704923627
193414652802145.44,1.6500056284682592
193302961738836.47,1.6533903915728305
193272500539752.22,1.6560678253061278
193353730403976.9,1.658838907263772
193272500539752.22,1.6516463890555309
193445114001229.7,1.6535379544272626
193353730403976.9,1.6517822085901568
193272500539752.22,1.6511458219927633
193272500539752.22,1.6606011127087497
193394345336089.25,1.653393466353984
193272500539752.22,1.6506369655659623
193384191603061.2,1.6524080334877516
193272500539752.22,1.653957021648646
193384191603061.2,1.6506544648112254
193384191603061.2,1.6558990435320313
193445114001229.7,1.6530283373707864
193424806535173.53,1.6524065138563269
193272500539752.22,1.6502932332707079
193353730403976.9,1.6507691214680562
193272500539752.22,1.6575796947809782
193262346806724.12,1.6544025902277664
193424806535173.53,1.6504251488447754
193445114001229.7,1.6503602187752107
193333422937920.75,1.6564746409889544
193343576670948.8,1.6521512416439923
193302961738836.47,1.651224887837835
193384191603061.2,1.65213707260816
193404499069117.34,1.6505967866899407
193272500539752.22,1.6544421152318844
193445114001229.7,1.6533474691786338
193424806535173.53,1.651754378501931
193353730403976.9,1.6516849875795299
193384191603061.2,1.651101058711017
193272500539752.22,1.652075446537903
193384191603061.2,1.6548053689829738
193384191603061.2,1.6555018257077296
193445114001229.7,1.65110029537597
193272500539752.22,1.6525482718623719
193302961738836.47,1.6507803164188777
193353730403976.9,1.6555033427719006
193302961738836.47,1.6505465931896721
193272500539752.22,1.650627018329122
193445114001229.7,1.651355600822248
193384191603061.2,1.6601907855029967
